ts,open,high,low,close,volume
1754755200000,116827.6,116883.7,116435.0,116496.9,4834.811
1754769600000,116496.9,116957.2,116303.1,116406.2,5247.66
1754784000000,116406.2,119433.6,116400.0,118488.9,21872.556
1754798400000,118488.9,118728.5,117431.0,117784.9,12451.613
1754812800000,117784.9,118491.0,117576.0,118324.0,7789.608
1754827200000,118324.0,119111.9,118221.0,118776.2,10746.904
1754841600000,118776.2,118922.4,118404.0,118634.5,3512.641
1754856000000,118634.5,119288.0,118049.4,119271.8,12098.527
1754870400000,119271.8,122421.0,118964.7,121709.4,31604.109
1754884800000,121709.4,122350.2,121445.5,121530.2,14514.276
1754899200000,121530.2,121819.1,120262.0,120540.3,16837.497
1754913600000,120540.3,120650.0,119340.6,120274.6,24441.829
1754928000000,120274.6,120768.0,118576.0,119052.9,22240.92
1754942400000,119052.9,119175.3,117855.3,118679.2,12587.208
1754956800000,118679.2,119277.0,118575.6,118844.7,5867.512
1754971200000,118844.7,119144.4,118403.0,118948.0,6763.138
1754985600000,118948.0,119017.9,118150.0,118457.9,9451.156
1755000000000,118457.9,119912.1,118205.5,119888.2,32964.958
1755014400000,119888.2,120143.0,119120.2,119610.6,12579.967
1755028800000,119610.6,120280.0,119430.0,120090.5,11602.527
1755043200000,120090.5,120165.8,118974.1,119460.7,13138.303
1755057600000,119460.7,119822.3,118900.5,119555.9,9395.017
1755072000000,119555.9,120747.0,119423.0,120572.2,12336.915
1755086400000,120572.2,122239.3,120115.8,120920.7,40809.985
1755100800000,120920.7,122856.0,120920.7,122748.9,18401.413
1755115200000,122748.9,123742.2,122302.1,123348.0,19870.441
1755129600000,123348.0,124571.2,123298.4,123400.2,16140.996
1755144000000,123400.2,123500.0,121354.6,121772.0,20452.919
1755158400000,121772.0,122067.4,120700.0,120974.4,14877.462
1755172800000,120974.4,121173.0,117224.6,118199.4,64364.154
1755187200000,118199.4,118496.4,117117.0,117915.4,17578.914
1755201600000,117915.4,118486.1,117241.3,118250.1,9869.992
1755216000000,118250.1,119050.0,117977.9,118933.2,5850.311
1755230400000,118933.2,119208.0,118586.6,118942.3,7195.556
1755244800000,118942.3,119150.0,118600.0,118973.8,5485.364
1755259200000,118973.8,119100.0,116727.1,117224.6,27063.088
1755273600000,117224.6,117827.0,116719.3,116875.5,12767.364
1755288000000,116875.5,117725.8,116780.1,117280.8,7578.672
1755302400000,117280.8,117857.2,117177.5,117390.2,4250.272
1755316800000,117390.2,117841.3,117234.0,117547.6,3376.981
1755331200000,117547.6,117658.4,117069.7,117340.0,4152.444
1755345600000,117340.0,117779.4,117265.3,117627.7,3496.097
1755360000000,117627.7,117770.5,117552.3,117603.0,1890.263
1755374400000,117603.0,117662.8,117156.9,117327.7,2865.825
1755388800000,117327.7,117708.0,117101.0,117628.3,2846.883
1755403200000,117628.3,118212.1,117628.3,117944.9,4256.157
1755417600000,117944.9,118431.5,117863.0,118258.1,3326.104
1755432000000,118258.1,118585.7,117983.0,118199.6,5718.266
1755446400000,118199.6,118274.8,117265.0,117545.1,6528.266
