ts,date,direction,status,rr_ratio,pnl_pct,pnl_usd,fee_usd,balance,pos_size_usd,leverage,reasoning
1769680800000.0,2026-01-29 10:00,LONG,CANCELLED,2.94,0.0,0.0,0.0,9920.39,2642.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Диагональ(1h), Диагональ(15m), Диагональ(1d). Альтернатива: Диагональ БЫЧИЙ на 1d (95%)..."
1769684400000.0,2026-01-29 11:00,LONG,CANCELLED,2.94,0.0,0.0,0.0,9920.39,2642.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769688000000.0,2026-01-29 12:00,LONG,CANCELLED,2.94,0.0,0.0,0.0,9920.39,2642.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769691600000.0,2026-01-29 13:00,LONG,CANCELLED,2.92,0.0,0.0,0.0,9920.39,2631.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769695200000.0,2026-01-29 14:00,LONG,CANCELLED,2.92,0.0,0.0,0.0,9920.39,2631.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769698800000.0,2026-01-29 15:00,LONG,CANCELLED,2.92,0.0,0.0,0.0,9920.39,2631.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769702400000.0,2026-01-29 16:00,LONG,CANCELLED,2.92,0.0,0.0,0.0,9920.39,2631.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769706000000.0,2026-01-29 17:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769709600000.0,2026-01-29 18:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2627.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769713200000.0,2026-01-29 19:00,LONG,CANCELLED,2.81,0.0,0.0,0.0,9920.39,4049.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769716800000.0,2026-01-29 20:00,LONG,CANCELLED,2.62,0.0,0.0,0.0,9920.39,3687.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769720400000.0,2026-01-29 21:00,LONG,CANCELLED,2.62,0.0,0.0,0.0,9920.39,3692.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769724000000.0,2026-01-29 22:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3697.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769727600000.0,2026-01-29 23:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3703.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769731200000.0,2026-01-30 00:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3705.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769734800000.0,2026-01-30 01:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3703.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769738400000.0,2026-01-30 02:00,LONG,CANCELLED,2.6,0.0,0.0,0.0,9920.39,3672.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769742000000.0,2026-01-30 03:00,LONG,CANCELLED,2.61,0.0,0.0,0.0,9920.39,3679.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769745600000.0,2026-01-30 04:00,LONG,CANCELLED,2.62,0.0,0.0,0.0,9920.39,3692.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769749200000.0,2026-01-30 05:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3697.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769752800000.0,2026-01-30 06:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3699.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769756400000.0,2026-01-30 07:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3696.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%). М..."
1769760000000.0,2026-01-30 08:00,LONG,CANCELLED,2.63,0.0,0.0,0.0,9920.39,3696.0,0.4,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Импульс МЕДВЕЖИЙ на 15m (110%..."
1769763600000.0,2026-01-30 09:00,LONG,CANCELLED,3.1,0.0,0.0,0.0,9920.39,4597.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 5m (..."
1769767200000.0,2026-01-30 10:00,LONG,CANCELLED,3.1,0.0,0.0,0.0,9920.39,4598.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)..."
1769770800000.0,2026-01-30 11:00,LONG,CANCELLED,3.11,0.0,0.0,0.0,9920.39,4601.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769774400000.0,2026-01-30 12:00,LONG,CANCELLED,3.11,0.0,0.0,0.0,9920.39,4601.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769778000000.0,2026-01-30 13:00,LONG,CANCELLED,3.11,0.0,0.0,0.0,9920.39,4602.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769781600000.0,2026-01-30 14:00,LONG,CANCELLED,3.11,0.0,0.0,0.0,9920.39,4600.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769785200000.0,2026-01-30 15:00,LONG,CANCELLED,3.09,0.0,0.0,0.0,9920.39,4588.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769788800000.0,2026-01-30 16:00,LONG,CANCELLED,3.08,0.0,0.0,0.0,9920.39,4573.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769792400000.0,2026-01-30 17:00,LONG,CANCELLED,2.9,0.0,0.0,0.0,9920.39,2616.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769796000000.0,2026-01-30 18:00,LONG,CANCELLED,3.08,0.0,0.0,0.0,9920.39,4571.0,0.5,"ГЛАВНЫЙ: Импульс (15m). Рассмотрено параллельно: Импульс(15m), Треугольник(15m), Треугольник(5m), Диагональ(1d). Альтернатива: Треугольник МЕДВЕЖИЙ на..."
1769799600000.0,2026-01-30 19:00,LONG,CANCELLED,2.9,0.0,0.0,0.0,9920.39,2616.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769803200000.0,2026-01-30 20:00,LONG,CANCELLED,2.9,0.0,0.0,0.0,9920.39,2616.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769806800000.0,2026-01-30 21:00,LONG,CANCELLED,2.9,0.0,0.0,0.0,9920.39,2618.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769810400000.0,2026-01-30 22:00,LONG,CANCELLED,2.9,0.0,0.0,0.0,9920.39,2618.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769814000000.0,2026-01-30 23:00,LONG,CANCELLED,2.9,0.0,0.0,0.0,9920.39,2618.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769817600000.0,2026-01-31 00:00,LONG,CANCELLED,2.9,0.0,0.0,0.0,9920.39,2618.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769821200000.0,2026-01-31 01:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 1..."
1769824800000.0,2026-01-31 02:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769828400000.0,2026-01-31 03:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769832000000.0,2026-01-31 04:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769835600000.0,2026-01-31 05:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769839200000.0,2026-01-31 06:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769842800000.0,2026-01-31 07:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769846400000.0,2026-01-31 08:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2624.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769850000000.0,2026-01-31 09:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2626.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769853600000.0,2026-01-31 10:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2626.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769857200000.0,2026-01-31 11:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2626.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769860800000.0,2026-01-31 12:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2626.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769864400000.0,2026-01-31 13:00,LONG,CANCELLED,2.91,0.0,0.0,0.0,9920.39,2622.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Треугольник(15m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m..."
1769868000000.0,2026-01-31 14:00,LONG,CANCELLED,3.99,0.0,0.0,0.0,9920.39,11354.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Треугольник(15m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m (..."
1769871600000.0,2026-01-31 15:00,LONG,CANCELLED,3.91,0.0,0.0,0.0,9920.39,11185.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Треугольник(15m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m (..."
1769875200000.0,2026-01-31 16:00,LONG,CANCELLED,3.93,0.0,0.0,0.0,9920.39,11234.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Треугольник(15m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 15m (..."
1769878800000.0,2026-01-31 17:00,LONG,CANCELLED,3.85,0.0,0.0,0.0,9920.39,11052.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Треугольник(15m), Диагональ(1d). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%)..."
1769882400000.0,2026-01-31 18:00,LONG,CANCELLED,3.82,0.0,0.0,0.0,9920.39,10976.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769886000000.0,2026-01-31 19:00,LONG,CANCELLED,3.77,0.0,0.0,0.0,9920.39,10857.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769889600000.0,2026-01-31 20:00,LONG,CANCELLED,2.94,0.0,0.0,0.0,9920.39,10998.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769893200000.0,2026-01-31 21:00,LONG,CANCELLED,2.97,0.0,0.0,0.0,9920.39,11084.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769896800000.0,2026-01-31 22:00,LONG,CANCELLED,3.0,0.0,0.0,0.0,9920.39,11158.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769900400000.0,2026-01-31 23:00,LONG,CANCELLED,3.03,0.0,0.0,0.0,9920.39,11239.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769904000000.0,2026-02-01 00:00,LONG,CANCELLED,3.02,0.0,0.0,0.0,9920.39,11214.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769907600000.0,2026-02-01 01:00,LONG,CANCELLED,3.03,0.0,0.0,0.0,9920.39,11237.0,1.1,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Импульс(5m), Диагональ(1d), Импульс(4h). Альтернатива: Импульс МЕДВЕЖИЙ на 5m (105%). Мат..."
1769911200000.0,2026-02-01 02:00,LONG,CANCELLED,2.76,0.0,0.0,0.0,9920.39,6660.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769914800000.0,2026-02-01 03:00,LONG,CANCELLED,2.76,0.0,0.0,0.0,9920.39,6671.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769918400000.0,2026-02-01 04:00,LONG,CANCELLED,2.77,0.0,0.0,0.0,9920.39,6686.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769922000000.0,2026-02-01 05:00,LONG,CANCELLED,2.78,0.0,0.0,0.0,9920.39,6698.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769925600000.0,2026-02-01 06:00,LONG,CANCELLED,2.78,0.0,0.0,0.0,9920.39,6693.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Треугольник(5m), Диагональ(1d), Импульс(4h). Альтернатива: Треугольник МЕДВЕЖИЙ на 5m (10..."
1769929200000.0,2026-02-01 07:00,LONG,CANCELLED,2.78,0.0,0.0,0.0,9920.39,6694.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769932800000.0,2026-02-01 08:00,LONG,CANCELLED,2.77,0.0,0.0,0.0,9920.39,6681.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769936400000.0,2026-02-01 09:00,LONG,CANCELLED,2.77,0.0,0.0,0.0,9920.39,6683.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769940000000.0,2026-02-01 10:00,LONG,CANCELLED,2.77,0.0,0.0,0.0,9920.39,6688.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769943600000.0,2026-02-01 11:00,LONG,CANCELLED,2.77,0.0,0.0,0.0,9920.39,6675.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769947200000.0,2026-02-01 12:00,LONG,CANCELLED,2.77,0.0,0.0,0.0,9920.39,6690.0,0.7,"ГЛАВНЫЙ: Импульс (5m). Рассмотрено параллельно: Импульс(5m), Диагональ(1d), Импульс(4h), Диагональ(1h). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%). ..."
1769950800000.0,2026-02-01 13:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2607.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769954400000.0,2026-02-01 14:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2607.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769958000000.0,2026-02-01 15:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2607.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769961600000.0,2026-02-01 16:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2607.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769965200000.0,2026-02-01 17:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2608.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769968800000.0,2026-02-01 18:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2608.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769972400000.0,2026-02-01 19:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2608.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769976000000.0,2026-02-01 20:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2608.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769979600000.0,2026-02-01 21:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2607.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
1769983200000.0,2026-02-01 22:00,LONG,CANCELLED,2.88,0.0,0.0,0.0,9920.39,2607.0,0.3,"ГЛАВНЫЙ: Импульс (4h). Рассмотрено параллельно: Диагональ(1d), Импульс(4h), Диагональ(1h), Импульс(15m). Альтернатива: Диагональ МЕДВЕЖИЙ на 1d (95%)...."
